job_title,company_name,post_date,number_of_employees,num_applicants,job_type,job_level,job_remote,language,salary,sector,source,search_term
Senior Data Analyst (m/f/d),baupal GmbH,19-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Senior Data Analyst (f/m/d),baupal GmbH,19-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Cloud and DevOps Engineer (Kubernetes),Datatroniq GmbH,22-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
DevOps Engineer - Linux Network Security (f/m/d),1&1 Mail & Media,17-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
"Senior Analyst, International Tech Risk & Controls",Coinbase Germany GmbH,15-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
Senior Product Manager Data & Analytics (m/w/d),YOUMMDAY GmbH,16-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
Machine Translation Specialist (f/m/d),Milengo GmbH,22-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
Principal Data Architect (m/f/d),ThoughtWorks Deutschland GmbH,21-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Business Analyst - Credit,Avaloq Sourcing (Europe) AG,21-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Senior Data Consultant,Gemma Analytics GmbH,17-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
Business Analyst - Credit,Avaloq Sourcing (Europe) AG,16-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Business Analyst - Credit,Avaloq Sourcing (Europe) AG,15-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
"Senior Ads Measurement Partner, Germany",Netflix Services Germany GmbH,22-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Consultant - Digital Analytics (m/w/d) for Berlin,Digitl GmbH,15-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
PMS Hospitality Implementation Consultant (German Speaker) (m/f/d),Shiji Deutschland GmbH,08-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
(Senior) Product Manager (m/f/d),Verivox GmbH,15-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
(Senior) Marketing & Tracking Analyst,Gemma Analytics GmbH,16-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Marketing Executive - SEM (Arabic Speaking),AsianBeautyWholesale EU GmbH,21-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Data Engineer (m/f/d),Meetrics GmbH,22-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
"Environmental Compliance Program Manager (Fixed Term Contract), Extended Producer Responsibility (all genders)",Amazon Europe Core,17-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
"System Development Engineer, In-House Controls, Central Engineering (m/w/d)",Amazon Europe Core,08-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Enterprise Architect (f/m/d) SAP MaxAttention Transformation Hub,SAP SE,15-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
"Environmental Compliance - Senior Program Manager, Extended Producer Responsibility",Amazon Europe Core,15-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Hardware Design Engineer (m/w/x),EvoLogics GmbH,08-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Controller (all genders),ParshipMeet Group,01-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
(Senior) Controller (m/f/d),meinestadt.de,15-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Site Reliability Engineer (f/m/d),1&1 Mail & Media,17-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
SEO Manager (all genders),Flaconi GmbH,17-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
"Process Expert Continuous Improvement, EU Amazon Transportation Services ACES",Amazon Europe Core,22-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Senior Solution Customer Success Manager (f/m/d) for SAP Business AI,SAP SE,16-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
"Transportation Audit & Compliance Manager, Transportation Risk & Compliance (m/w/d)",Amazon Europe Core,08-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Senior SEO Manager (all genders),Flaconi GmbH,17-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
(Senior) Media Manager (m/f/d),Stepstone GmbH,16-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
Media Manager (all genders),Flaconi GmbH,16-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Solution Customer Success Manager (f/m/d) for SAP Business AI,SAP SE,16-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
(Senior) Controller (m/f/d),softgarden e-recruiting gmbh,15-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
Senior Product Manager - Partner Success (all genders),Aroundhome,16-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
"Programme Manager, Amazon Logistics Launch & Expansion",Amazon Europe Core,08-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
(Senior) Product Manager / Product Owner (m/f/d),Verivox GmbH,15-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
Delos Cloud - Presales Partner and Innovations Manager (f/m/d),SAP SE,18-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Senior Product Manager - Customer Growth (m/f/d),Aroundhome,15-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
Team Lead Backend (all genders),Studydrive GmbH,08-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
Technology Officer,Coinbase Germany GmbH,08-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
(Senior) Solution Consultant - Kinaxis (d/f/m),4flow,25-12-2024,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
Senior Security Engineer (m/f/x),Clark Germany GmbH,22-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
Analytics Engineer,Gemma Analytics GmbH,16-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Accounting & Payments Specialist,Vanilla Steel GmbH,20-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data analyst
Business Development & Sales Intern / Working student,HealthCaters UG (haftungsbeschränkt),22-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Founders Associate (m/f/d,Lightcone Capital - EMK Holding GmbH,20-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Praktikum Business Development (m/w/d),QUIN Technologies GmbH,22-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data analyst
Security Engineer - Kubernetes (f/m/d),PwC,15-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data analyst
(Senior) Solution Consultant - Kinaxis (d/f/m),4flow,25-12-2024,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data analyst
Technischer Merchant Onboarding Manager (m/w/d) (Berlin) › Ratepay GmbH,Ratepay GmbH,15-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data analyst
Backend Engineer,Scope SE & Co. KGaA Zentrale,15-01-2025,,,Full-time,,On-site,en,,Business Consulting and Services,stepstone,data analyst
Backend Developer (m/f/x) (Softwareentwickler/in),Scaletech ImplementaSur Europa GmbH,15-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data analyst
Principal Software Engineer (m/f/d),Solactive AG,15-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data analyst
"Director, Client Services",RepRisk Germany GmbH,16-01-2025,,,Full-time,,On-site,en,,Business Consulting and Services,stepstone,data analyst
Director of Global Client Success and Support,RepRisk Germany GmbH,08-01-2025,,,Full-time,,On-site,en,,Business Consulting and Services,stepstone,data analyst
Senior Technical Product Manager,Babbel GmbH,15-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data analyst
Site Reliability Engineer (m/f/d),Solactive AG,20-01-2025,,,Full-time,,On-site,en,,Business Consulting and Services,stepstone,data analyst
Site Reliability Engineer (m/f/d),Solactive AG,18-01-2025,,,Full-time,,On-site,en,,Business Consulting and Services,stepstone,data analyst
Engineering Manager - Applied Generative AI (all genders) @ Babbel | NGP Capital Job Board,Babbel GmbH,15-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data analyst
Site Reliability Engineer (f/m/d),1&1 Mail & Media,17-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data analyst
AWS Software Engineer (m/w/d),Würth IT GmbH,15-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data analyst
(Junior) Cloud-Native Developer (f/m/d) SAP BTP Foundation Unified Services & Commercialization Team,SAP SE,15-01-2025,,,Full-time,,On-site,en,,Business Consulting and Services,stepstone,data analyst
Senior Associate Consultant,Adobe Systems Europe Limited,15-01-2025,,,Full-time,,On-site,en,,Business Consulting and Services,stepstone,data analyst
Team Lead Backend (all genders),Studydrive GmbH,08-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data analyst
Senior Developer (f/m/d) in Node.JS Microservices and PostgreSQL,SAP SE,16-01-2025,,,Full-time,,On-site,en,,Business Consulting and Services,stepstone,data analyst
Data Architect (m/w/d),DIN Solutions GmbH,17-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data analyst
Software Engineer (Security) (m/f/x),CLARK Holding SE,08-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data analyst
Scala Engineer (m/f/x),commercetools GmbH,08-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data analyst
Databricks Software Engineer (m/w/d),Würth IT GmbH,15-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data analyst
Data Engineering Managers,Shopify,21-01-2025,,,Full-time,,On-site,en,,Business Consulting and Services,stepstone,data analyst
Technology Officer,Coinbase Germany GmbH,08-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data analyst
Salesforce Technical Manager (w/m/div.),Bosch Gruppe,15-01-2025,,,Full-time,,On-site,en,,Business Consulting and Services,stepstone,data analyst
Principal Data Scientist (d/f/m) (Data Scientist),Aignostics GmbH,15-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
Senior Security Analyst / Engineer (d/f/m) (Cyber-Security-Consultant),Aignostics GmbH,15-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
Sales Engineer - EMEA,Talon.One GmbH,18-01-2025,,,Full-time,,Hybrid,en,,Retail,stepstone,data analyst
Account Executive - Climate tech AI,Briink Intelligence GmbH,08-01-2025,,,Full-time,,Hybrid,en,,Retail,stepstone,data analyst
Marketing Executive - SEM (Arabic Speaking),AsianBeautyWholesale EU GmbH,21-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
Audio Data Engineer,ai-coustics UG (haftungsbeschränkt),20-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
"Environmental Compliance Program Manager (Fixed Term Contract), Extended Producer Responsibility (all genders)",Amazon Europe Core,17-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
"System Development Engineer, In-House Controls, Central Engineering (m/w/d)",Amazon Europe Core,08-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
"Environmental Compliance - Senior Program Manager, Extended Producer Responsibility",Amazon Europe Core,15-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
SEO Manager (all genders),Flaconi GmbH,17-01-2025,,,Full-time,,Hybrid,en,,Retail,stepstone,data analyst
"Process Expert Continuous Improvement, EU Amazon Transportation Services ACES",Amazon Europe Core,22-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
"Transportation Audit & Compliance Manager, Transportation Risk & Compliance (m/w/d)",Amazon Europe Core,08-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
Senior SEO Manager (all genders),Flaconi GmbH,17-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
Media Manager (all genders),Flaconi GmbH,16-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
Staff Security Engineer,Back Market - JUNG SAS,08-01-2025,,,Full-time,,Hybrid,en,,Retail,stepstone,data analyst
Senior Backend Engineer - Data Integrations,Packmatic GmbH,17-01-2025,,,Full-time,,Hybrid,en,,Retail,stepstone,data analyst
"Programme Manager, Amazon Logistics Launch & Expansion",Amazon Europe Core,08-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
DevOps / MLOps Engineer (m/w/d),ai-coustics UG (haftungsbeschränkt),20-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
Talent Acquisition Specialist (m/w/d),Cosmo Beauty Brand House GmbH,15-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
Senior CNC Machines Engineer and Appraisal (Mori Seiki Specialist),MachTrade GmbH,21-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
Software Engineer - Machine Learning (all genders),Outfittery GmbH,15-01-2025,,,Full-time,,Hybrid,en,,Retail,stepstone,data analyst
Principal Engineer (d/f/m) (Softwareentwickler/in),Aignostics GmbH,15-01-2025,,,Full-time,,Hybrid,en,,Retail,stepstone,data analyst
Platform Engineer (d/f/m) (Informatiker/in),Aignostics GmbH,21-01-2025,,,Full-time,,Hybrid,en,,Retail,stepstone,data analyst
Sirius Music Communications (Berlin): Product Designer (f/m/x),Sirius Music Communications GmbH,15-01-2025,,,Full-time,,Hybrid,en,,Retail,stepstone,data analyst
Ecommerce Marketplace Manager - Amazon (m/w/d),Cosmo Beauty Brand House GmbH,19-01-2025,,,Full-time,,Hybrid,en,,Retail,stepstone,data analyst
Customer Relationship Manager (f/m/d),Les Lunes UG (haftungsbeschränkt),16-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
Paid Performance Marketing Manager (f/m/d),O'Donnell Moonshine GmbH,18-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
Payments Product Manager (all genders),Outfittery GmbH,21-01-2025,,,Full-time,,Hybrid,en,,Retail,stepstone,data analyst
Ecommerce Manager (m/w/d),Cosmo Beauty Brand House GmbH,15-01-2025,,,Full-time,,Hybrid,en,,Retail,stepstone,data analyst
Supply Chain Manager - Fluent German & English,Gauder GmbH,15-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
Controlling Manager (all genders),Outfittery GmbH,15-01-2025,,,Full-time,,Hybrid,en,,Retail,stepstone,data analyst
Channel Sales Manager - DACH,Revalize GmbH,20-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
Supply Chain Manager - Fluent Chinese & English,Gauder GmbH,15-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
Marketing Operations Manager,Talon.One GmbH,08-01-2025,,,Full-time,,Hybrid,en,,Retail,stepstone,data analyst
Senior Backend Software Engineer (f/m/x),Sirius Music Communications GmbH,18-01-2025,,,Full-time,,Hybrid,en,,Retail,stepstone,data analyst
Retail Sales Manager Magdeburg,Cosentino Deutschland GmbH,21-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data analyst
Data Scientist - Startup Berlin,Cherry Ventures Management GmbH,18-01-2025,,,Full-time,,Hybrid,en,,Finance,stepstone,data analyst
Principal Data Scientist | Pricing,OLX Group GmbH,18-01-2025,,,Full-time,,Hybrid,en,,Finance,stepstone,data analyst
Life Cycle Assessment (LCA) Analyst,Planet A Ventures,21-01-2025,,,Full-time,,On-site,en,,Finance,stepstone,data analyst
Business Analyst - Regulatory Reporting,Avaloq Sourcing (Europe) AG,22-01-2025,,,Full-time,,On-site,en,,Finance,stepstone,data analyst
Business Analyst - Credit,Avaloq Sourcing (Europe) AG,21-01-2025,,,Full-time,,On-site,en,,Finance,stepstone,data analyst
Senior Security Engineer (m/f/x),CLARK Holding SE,08-01-2025,,,Full-time,,Hybrid,en,,Finance,stepstone,data analyst
Accountant (m/f/x),CLARK Holding SE,08-01-2025,,,Full-time,,Hybrid,en,,Finance,stepstone,data analyst
Salesforce Developer (m/f/x),CLARK Holding SE,08-01-2025,,,Full-time,,Hybrid,en,,Finance,stepstone,data analyst
Tech Lead - Backend (m/f/x),CLARK Holding SE,15-01-2025,,,Full-time,,On-site,en,,Finance,stepstone,data analyst
ML Ops Engineer - Berlin,Cherry Ventures Management GmbH,18-01-2025,,,Full-time,,On-site,en,,Finance,stepstone,data analyst
Software Engineer - Machine Learning (all genders),HV Capital Manager GmbH,17-01-2025,,,Full-time,,Hybrid,en,,Finance,stepstone,data analyst
Head of Content (m/f/d) - Maternity Cover,HV Capital Manager GmbH,18-01-2025,,,Full-time,,Hybrid,en,,Finance,stepstone,data analyst
Enterprise Account Executive - Nordic Region - (H),HV Capital Manager GmbH,18-01-2025,,,Full-time,,On-site,en,,Finance,stepstone,data analyst
Fullstack Web Developer (m/f/d) with Wordpress / Woocommerce experience,MAPRO Management GmbH,08-01-2025,,,Full-time,,Hybrid,en,,Finance,stepstone,data analyst
Founding Software Engineer (Backend) - Saas B2B Start up (Berlin),Cherry Ventures Management GmbH,21-01-2025,,,Full-time,,On-site,en,,Finance,stepstone,data analyst
Customer Relations Specialist (French & English) (m/f/d),Pliant GmbH,15-01-2025,,,Full-time,,Hybrid,en,,Finance,stepstone,data analyst
Campaign Manager - B2B saas Startup,Cherry Ventures Management GmbH,22-01-2025,,,Full-time,,Hybrid,en,,Finance,stepstone,data analyst
Finance Operations Manager @ Deblock | Headline Job Board,Headline Europe VII GmbH & Co. KG,08-01-2025,,,Full-time,,Hybrid,en,,Finance,stepstone,data analyst
Product Manager - Card Features (m/f/d),Pliant GmbH,15-01-2025,,,Full-time,,Hybrid,en,,Finance,stepstone,data analyst
Finance Manager @ Deblock | Headline Job Board,Headline Europe VII GmbH & Co. KG,08-01-2025,,,Full-time,,Hybrid,en,,Finance,stepstone,data analyst
Product Manager - Inventory E-commerce (London),Cherry Ventures Management GmbH,15-01-2025,,,Full-time,,On-site,en,,Finance,stepstone,data analyst
Director Sales (f/m/x),goodcarbon GmbH,15-01-2025,,,Full-time,,Hybrid,en,,Finance,stepstone,data analyst
Chief Product Officer (CPO) (m/w/d),Scout24 SE,18-01-2025,,,Full-time,,Hybrid,en,,Finance,stepstone,data analyst
Global Social Media Manager,HV Capital Manager GmbH,18-01-2025,,,Full-time,,Hybrid,en,,Finance,stepstone,data analyst
Engineering Manager - Application Platform (d/f/m),Scout24 SE,16-01-2025,,,Full-time,,Hybrid,en,,Finance,stepstone,data analyst
Senior FP&A (Temporary/Contractor),HV Capital Manager GmbH,17-01-2025,,,Full-time,,Hybrid,en,,Finance,stepstone,data analyst
Senior Frontend Engineer (f/m/d),FinCompare GmbH,08-01-2025,,,Full-time,,On-site,en,,Finance,stepstone,data analyst
Sales Manager - Manufacturing/Industrial(m/w/d),Merantix AG,18-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data scientist
Sales Manager - Public(m/w/d),Merantix AG,18-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data scientist
Growth Product Manager (all genders),Banxware GmbH,15-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data scientist
Senior Product Manager - AI (12 months contract) (d/f/m),Immobilien Scout GmbH,18-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data scientist
Hardware Design Engineer (m/w/x),EvoLogics GmbH,08-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data scientist
Principal Data Architect (m/f/d),ThoughtWorks Deutschland GmbH,21-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data scientist
Senior Data Consultant,Gemma Analytics GmbH,17-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data scientist
Solutions Engineer,Choco Communications GmbH,15-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data scientist
Senior Product Manager - Customer Growth (m/f/d),Aroundhome,15-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data scientist
(Senior) Provider Manager (all genders),gematik GmbH,22-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data scientist
Senior Manager ISE Customer Facing Colleague Insights (m/f/d) Germany,Pfizer Pharma GmbH,15-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data scientist
Salesforce Technical Manager (w/m/div.),Bosch Gruppe,15-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data scientist
Product Manager - Corporate Banking (m/f/d),Lloyds Bank – Bank of Scotland,19-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data scientist
Team Lead Backend (all genders),Studydrive GmbH,08-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data scientist
Business Development Manager - B2B Events International (m/f/d),we.CONECT Global Leaders GmbH,18-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data scientist
Senior Product Manager - Partner Success (all genders),Aroundhome,16-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data scientist
Strategic Operations Analyst (m/w/d),AUGUST STORCK KG,15-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data scientist
Portfolio Manager Digital Transformation (f/m/d),50Hertz Transmission GmbH,19-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data scientist
Delos Cloud - Presales Partner and Innovations Manager (f/m/d),SAP SE,18-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data scientist
Technology Officer,Coinbase Germany GmbH,08-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data scientist
"Senior Ads Measurement Partner, Germany",Netflix Services Germany GmbH,22-01-2025,,,Full-time,,On-site,en,,IT Services and IT Consulting,stepstone,data scientist
Senior SEO Manager (w/m/d),iVentureGroup GmbH,15-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data scientist
Product Manager - Cellular Products (remote),Scienion GmbH,15-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data scientist
Data Manager - Credit Risk (m/f/d),Lloyds Bank – Bank of Scotland,15-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data scientist
(Senior) Media Manager (m/f/d),Stepstone GmbH,16-01-2025,,,Full-time,,Hybrid,en,,IT Services and IT Consulting,stepstone,data scientist
Senior Technical Product Manager,Babbel GmbH,15-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data scientist
Engineering Manager - Applied Generative AI (all genders) @ Babbel | NGP Capital Job Board,Babbel GmbH,15-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data scientist
Data Engineering Managers,Shopify,21-01-2025,,,Full-time,,On-site,en,,Business Consulting and Services,stepstone,data scientist
Senior Data Engineer (f/m/x),Tourlane GmbH,08-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data scientist
Applied Machine Learning Engineering Managers,Shopify,21-01-2025,,,Full-time,,On-site,en,,Business Consulting and Services,stepstone,data scientist
Data Architect (m/w/d),DIN Solutions GmbH,17-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data scientist
Technology Officer,Coinbase Germany GmbH,08-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data scientist
Senior Product Manager Data & Analytics (m/w/d),YOUMMDAY GmbH,16-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data scientist
Senior Associate Consultant,Adobe Systems Europe Limited,15-01-2025,,,Full-time,,On-site,en,,Business Consulting and Services,stepstone,data scientist
"Senior Analyst, International Tech Risk & Controls",Coinbase Germany GmbH,15-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data scientist
Data Manager - Credit Risk (m/f/d),Lloyds Bank – Bank of Scotland,15-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data scientist
Senior Business Analyst (m/f/d),Lloyds Bank – Bank of Scotland,15-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data scientist
Senior Product Manager - Customer Growth (m/f/d),Aroundhome,15-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data scientist
Machine Learning Research Scientist (m/f/d),Pfizer Pharma GmbH,15-01-2025,,,Full-time,,On-site,en,,Business Consulting and Services,stepstone,data scientist
"Senior Ads Measurement Partner, Germany",Netflix Services Germany GmbH,22-01-2025,,,Full-time,,On-site,en,,Business Consulting and Services,stepstone,data scientist
Business-Analyst:in (IT-Anforderungs- und Prozessmanagement),Kassenärztliche Vereinigung Berlin,22-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data scientist
Senior Data Analyst/ Senior Data Scientist,MEDIAN Unternehmensgruppe B.V. & Co. KG,15-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data scientist
Site Reliability Engineer (f/m/d),1&1 Mail & Media,17-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data scientist
(Junior) Cloud-Native Developer (f/m/d) SAP BTP Foundation Unified Services & Commercialization Team,SAP SE,15-01-2025,,,Full-time,,On-site,en,,Business Consulting and Services,stepstone,data scientist
Databricks Software Engineer (m/w/d),Würth IT GmbH,15-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data scientist
Senior Data Scientist (m/w/d) – Risikomodelle,Sparkassen Rating und Risikosysteme GmbH,19-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data scientist
(Senior) Data Engineer (m/w/d),YOUMMDAY GmbH,20-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data scientist
Senior Product Manager - Partner Success (all genders),Aroundhome,16-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data scientist
Search Relevance Engineers,Shopify,21-01-2025,,,Full-time,,On-site,en,,Business Consulting and Services,stepstone,data scientist
AWS Software Engineer (m/w/d),Würth IT GmbH,15-01-2025,,,Full-time,,Hybrid,en,,Business Consulting and Services,stepstone,data scientist
Principal Data Scientist (d/f/m) (Data Scientist),Aignostics GmbH,15-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data scientist
Senior Security Analyst / Engineer (d/f/m) (Cyber-Security-Consultant),Aignostics GmbH,15-01-2025,,,Full-time,,On-site,en,,Retail,stepstone,data scientist
Senior Data Scientist (m/w/d) – Risikomodelle,Sparkassen Rating und Risikosysteme GmbH,19-01-2025,,,Full-time,,Hybrid,en,,Retail,stepstone,data scientist
